conference,year,season,paper_id,area_code,korea,institutions,types
ISSCC,2024,S2023-24,20.5,C1,0,,
ISSCC,2024,S2023-24,20.6,C1,0,,
ISSCC,2024,S2023-24,20.7,C1,0,,
ISSCC,2024,S2023-24,20.8,C1,0,,
ISSCC,2024,S2023-24,23.2,C3,0,,
ISSCC,2024,S2023-24,23.5,C3,0,,
ISSCC,2024,S2023-24,24.1,C3,0,,
ISSCC,2024,S2023-24,26.5,D7,0,,
ISSCC,2024,S2023-24,28.6,C5,0,,
ISSCC,2024,S2023-24,29.5,X2,0,,
ISSCC,2024,S2023-24,30.1,C1,0,,
ISSCC,2024,S2023-24,30.6,C1,0,,
ISSCC,2024,S2023-24,31.5,C5,0,,
ISSCC,2024,S2023-24,32.1,C3,0,,
ISSCC,2024,S2023-24,32.5,C3,0,,
ISSCC,2024,S2023-24,33.1,C7,0,,
ISSCC,2024,S2023-24,33.2,C7,0,,
ISSCC,2024,S2023-24,33.7,C7,0,,
ISSCC,2024,S2023-24,33.9,C7,0,,
ISSCC,2024,S2023-24,33.10,C7,0,,
ISSCC,2024,S2023-24,34.6,X1,1,Ewha,university
ISSCC,2024,S2023-24,20.1,C1,0,,
ISSCC,2024,S2023-24,20.2,C1,0,,
ISSCC,2024,S2023-24,20.3,C1,0,,
ISSCC,2024,S2023-24,20.4,C1,0,,
ISSCC,2024,S2023-24,20.5,C1,1,,
ISSCC,2024,S2023-24,20.6,C1,1,UNIST,university
ISSCC,2024,S2023-24,20.7,C1,1,,
ISSCC,2024,S2023-24,20.8,C1,1,,
ISSCC,2024,S2023-24,21.1,C2,0,,
ISSCC,2024,S2023-24,21.2,C2,0,,
ISSCC,2024,S2023-24,21.3,C2,0,,
ISSCC,2024,S2023-24,21.4,C2,0,,
ISSCC,2024,S2023-24,22.1,C2,0,,
ISSCC,2024,S2023-24,22.2,C2,0,,
ISSCC,2024,S2023-24,22.3,C2,0,,
ISSCC,2024,S2023-24,22.4,C2,0,,
ISSCC,2024,S2023-24,22.5,C2,0,,
ISSCC,2024,S2023-24,23.1,C3,0,,
ISSCC,2024,S2023-24,23.2,C3,0,,
ISSCC,2024,S2023-24,23.3,C3,0,,
ISSCC,2024,S2023-24,23.4,C3,0,,
ISSCC,2024,S2023-24,23.5,C3,0,,
ISSCC,2024,S2023-24,24.1,C3,0,,
ISSCC,2024,S2023-24,24.2,C3,0,,
ISSCC,2024,S2023-24,24.3,C3,0,,
ISSCC,2024,S2023-24,24.4,C3,0,,
ISSCC,2024,S2023-24,25.1,SP,0,,
ISSCC,2024,S2023-24,25.2,SP,0,,
ISSCC,2024,S2023-24,25.3,SP,0,,
ISSCC,2024,S2023-24,25.4,SP,0,,
ISSCC,2024,S2023-24,26.1,D7,1,,
ISSCC,2024,S2023-24,26.2,D7,1,Korea Univ,university
ISSCC,2024,S2023-24,26.3,D7,1,Samsung;Korea Univ,company;university
ISSCC,2024,S2023-24,26.4,D7,1,,
ISSCC,2024,S2023-24,26.5,D7,0,,
ISSCC,2024,S2023-24,27.1,C3,0,,
ISSCC,2024,S2023-24,27.2,C3,0,,
ISSCC,2024,S2023-24,27.3,C3,1,Korea Univ,university
ISSCC,2024,S2023-24,27.4,C3,0,,
ISSCC,2024,S2023-24,27.5,C3,0,,
ISSCC,2024,S2023-24,28.1,C5,1,,
ISSCC,2024,S2023-24,28.2,C5,0,,
ISSCC,2024,S2023-24,28.3,C5,0,,
ISSCC,2024,S2023-24,28.4,C5,0,,
ISSCC,2024,S2023-24,28.5,C5,1,,
ISSCC,2024,S2023-24,28.6,C5,0,,
ISSCC,2024,S2023-24,29.1,X2,0,,
ISSCC,2024,S2023-24,29.2,X2,0,,
ISSCC,2024,S2023-24,29.3,X2,0,,
ISSCC,2024,S2023-24,29.4,X2,0,,
ISSCC,2024,S2023-24,29.5,X2,0,,
ISSCC,2024,S2023-24,30.1,C1,1,,
ISSCC,2024,S2023-24,30.2,C1,0,,
ISSCC,2024,S2023-24,30.3,C1,0,,
ISSCC,2024,S2023-24,30.4,C1,0,,
ISSCC,2024,S2023-24,30.5,C1,0,,
ISSCC,2024,S2023-24,30.6,C1,1,Samsung,company
ISSCC,2024,S2023-24,31.1,C5,0,,
ISSCC,2024,S2023-24,31.2,C5,0,,
ISSCC,2024,S2023-24,31.3,C5,1,Samsung,company
ISSCC,2024,S2023-24,31.4,C5,0,,
ISSCC,2024,S2023-24,31.5,C5,0,,
ISSCC,2024,S2023-24,31.6,C5,0,,
ISSCC,2024,S2023-24,31.7,C5,0,,
ISSCC,2024,S2023-24,31.8,C5,0,,
ISSCC,2024,S2023-24,31.9,C5,0,,
ISSCC,2024,S2023-24,31.10,C5,0,,
ISSCC,2024,S2023-24,31.11,C5,0,,
ISSCC,2024,S2023-24,32.1,C3,0,,
ISSCC,2024,S2023-24,32.2,C3,1,Samsung,company
ISSCC,2024,S2023-24,32.3,C3,0,,
ISSCC,2024,S2023-24,32.4,C3,0,,
ISSCC,2024,S2023-24,23.1,C3,0,,
ISSCC,2024,S2023-24,32.5,C3,0,,
ISSCC,2024,S2023-24,32.6,C3,0,,
ISSCC,2024,S2023-24,32.7,C3,0,,
ISSCC,2024,S2023-24,32.8,C3,0,,
ISSCC,2024,S2023-24,32.9,C3,0,,
ISSCC,2024,S2023-24,32.10,C3,0,,
ISSCC,2024,S2023-24,33.1,C7,0,,
ISSCC,2024,S2023-24,33.2,C7,0,,
ISSCC,2024,S2023-24,33.3,C7,0,,
ISSCC,2024,S2023-24,33.4,C7,0,,
ISSCC,2024,S2023-24,33.5,C7,0,,
ISSCC,2024,S2023-24,33.6,C7,0,,
ISSCC,2024,S2023-24,33.7,C7,1,UNIST,university
ISSCC,2024,S2023-24,33.8,C7,1,,
ISSCC,2024,S2023-24,33.9,C7,0,,
ISSCC,2024,S2023-24,33.10,C7,0,,
ISSCC,2024,S2023-24,33.11,C7,1,,
ISSCC,2024,S2023-24,34.1,X1,0,,
ISSCC,2024,S2023-24,34.2,X1,0,,
ISSCC,2024,S2023-24,34.3,X1,0,,
ISSCC,2024,S2023-24,34.4,X1,0,,
ISSCC,2024,S2023-24,34.5,X1,0,,
ISSCC,2024,S2023-24,34.6,X1,0,,
ISSCC,2024,S2023-24,34.7,X1,0,,
ISSCC,2024,S2023-24,34.8,X1,0,,
ISSCC,2024,S2023-24,34.9,X1,0,,
ISSCC,2025,S2024-25,1.1,C1,0,,
ISSCC,2025,S2024-25,1.2,C1,0,,
ISSCC,2025,S2024-25,1.3,C1,1,Samsung,company
ISSCC,2025,S2024-25,1.4,C1,0,,
ISSCC,2025,S2024-25,2.1,C1,0,,
ISSCC,2025,S2024-25,2.2,C1,0,,
ISSCC,2025,S2024-25,2.3,C1,0,,
ISSCC,2025,S2024-25,2.4,C1,0,,
ISSCC,2025,S2024-25,2.5,C1,0,,
ISSCC,2025,S2024-25,2.6,C1,0,,
ISSCC,2025,S2024-25,2.7,C1,1,KAIST,university
ISSCC,2025,S2024-25,2.8,C1,0,,
ISSCC,2025,S2024-25,2.9,C1,0,,
ISSCC,2025,S2024-25,2.10,C1,0,,
ISSCC,2025,S2024-25,3.1,C2,0,,
ISSCC,2025,S2024-25,3.2,C2,0,,
ISSCC,2025,S2024-25,3.3,C2,0,,
ISSCC,2025,S2024-25,3.4,C2,0,,
ISSCC,2025,S2024-25,4.1,C2,0,,
ISSCC,2025,S2024-25,4.2,C2,0,,
ISSCC,2025,S2024-25,4.3,C2,0,,
ISSCC,2025,S2024-25,4.4,C2,0,,
ISSCC,2025,S2024-25,4.5,C2,0,,
ISSCC,2025,S2024-25,4.6,C2,0,,
ISSCC,2025,S2024-25,5.1,C3,0,,
ISSCC,2025,S2024-25,5.2,C3,0,,
ISSCC,2025,S2024-25,5.3,C3,0,,
ISSCC,2025,S2024-25,23.5,C1,0,,
ISSCC,2025,S2024-25,5.4,C3,1,Samsung,company
ISSCC,2025,S2024-25,5.5,C3,0,,
ISSCC,2025,S2024-25,5.6,C3,0,,
ISSCC,2025,S2024-25,5.7,C3,0,,
ISSCC,2025,S2024-25,5.8,C3,0,,
ISSCC,2025,S2024-25,5.9,C3,0,,
ISSCC,2025,S2024-25,5.10,C3,0,,
ISSCC,2025,S2024-25,5.11,C3,1,Korea Univ,university
ISSCC,2025,S2024-25,6.1,D7,1,Samsung,company
ISSCC,2025,S2024-25,6.2,D7,1,Sungkyunkwan(SKKU);UNIST;Sogang Univ,university
ISSCC,2025,S2024-25,6.3,D7,1,Samsung;Yonsei Univ,company;university
ISSCC,2025,S2024-25,6.4,D7,0,,
ISSCC,2025,S2024-25,6.5,D7,0,,
ISSCC,2025,S2024-25,6.6,D7,0,,
ISSCC,2025,S2024-25,6.7,D7,1,Hanyang Univ,university
ISSCC,2025,S2024-25,6.8,D7,1,Korea Univ,university
ISSCC,2025,S2024-25,6.9,D7,1,Samsung;Korea Univ,company;university
ISSCC,2025,S2024-25,6.10,D7,1,Samsung;Sungkyunkwan(SKKU),company;university
ISSCC,2025,S2024-25,7.1,C4,0,,
ISSCC,2025,S2024-25,7.2,C4,0,,
ISSCC,2025,S2024-25,7.3,C4,0,,
ISSCC,2025,S2024-25,7.4,C4,0,,
ISSCC,2025,S2024-25,7.5,C4,1,,
ISSCC,2025,S2024-25,7.6,C4,0,,
ISSCC,2025,S2024-25,7.7,C4,0,,
ISSCC,2025,S2024-25,7.8,C4,0,,
ISSCC,2025,S2024-25,7.9,C4,0,,
ISSCC,2025,S2024-25,7.10,C4,0,,
ISSCC,2025,S2024-25,2.5,C1,0,,
ISSCC,2025,S2024-25,2.6,C1,0,,
ISSCC,2025,S2024-25,2.7,C1,0,,
ISSCC,2025,S2024-25,2.9,C1,0,,
ISSCC,2025,S2024-25,4.2,C2,0,,
ISSCC,2025,S2024-25,4.3,C2,0,,
ISSCC,2025,S2024-25,6.1,D7,0,,
ISSCC,2025,S2024-25,7.2,C4,0,,
ISSCC,2025,S2024-25,7.4,C4,0,,
ISSCC,2025,S2024-25,7.6,C4,0,,
ISSCC,2025,S2024-25,8.8,C2,0,,
ISSCC,2025,S2024-25,8.9,C2,0,,
ISSCC,2025,S2024-25,9.6,C5,0,,
ISSCC,2025,S2024-25,92.2,,0,,
ISSCC,2025,S2024-25,10.1,C3,0,,
ISSCC,2025,S2024-25,10.5,C3,0,,
ISSCC,2025,S2024-25,13.2,X2,0,,
ISSCC,2025,S2024-25,13.3,X2,0,,
ISSCC,2025,S2024-25,13.4,X2,0,,
ISSCC,2025,S2024-25,14.3,X1,0,,
ISSCC,2025,S2024-25,16.1,SP,0,,
ISSCC,2025,S2024-25,16.2,SP,1,UNIST,university
ISSCC,2025,S2024-25,8.1,C2,0,,
ISSCC,2025,S2024-25,8.2,C2,0,,
ISSCC,2025,S2024-25,8.3,C2,0,,
ISSCC,2025,S2024-25,8.4,C2,1,Samsung,company
ISSCC,2025,S2024-25,8.5,C2,1,Seoul Nat'l Univ;Kyung Hee,university
ISSCC,2025,S2024-25,8.6,C2,0,,
ISSCC,2025,S2024-25,8.7,C2,0,,
ISSCC,2025,S2024-25,2.4,C1,0,,
ISSCC,2025,S2024-25,8.8,C2,0,,
ISSCC,2025,S2024-25,8.9,C2,1,Samsung,company
ISSCC,2025,S2024-25,9.1,C5,0,,
ISSCC,2025,S2024-25,9.2,C5,0,,
ISSCC,2025,S2024-25,9.3,C5,1,Samsung,company
ISSCC,2025,S2024-25,9.4,C5,0,,
ISSCC,2025,S2024-25,9.5,C5,1,Sogang Univ,university
ISSCC,2025,S2024-25,9.6,C5,0,,
ISSCC,2025,S2024-25,92.2,,0,,
ISSCC,2025,S2024-25,9.7,C5,0,,
ISSCC,2025,S2024-25,9.8,C5,1,Samsung,company
ISSCC,2025,S2024-25,9.9,C5,0,,
ISSCC,2025,S2024-25,9.10,C5,0,,
ISSCC,2025,S2024-25,9.11,C5,0,,
ISSCC,2025,S2024-25,10.1,C3,0,,
ISSCC,2025,S2024-25,10.2,C3,0,,
ISSCC,2025,S2024-25,10.3,C3,0,,
ISSCC,2025,S2024-25,10.4,C3,1,Samsung,company
ISSCC,2025,S2024-25,10.5,C3,0,,
ISSCC,2025,S2024-25,11.1,C3,0,,
ISSCC,2025,S2024-25,11.2,C3,0,,
ISSCC,2025,S2024-25,11.3,C3,0,,
ISSCC,2025,S2024-25,11.4,C3,0,,
ISSCC,2025,S2024-25,11.5,C3,0,,
ISSCC,2025,S2024-25,12.1,SP,0,,
ISSCC,2025,S2024-25,12.2,SP,0,,
ISSCC,2025,S2024-25,12.3,SP,0,,
ISSCC,2025,S2024-25,12.4,SP,0,,
ISSCC,2025,S2024-25,13.1,X2,0,,
ISSCC,2025,S2024-25,13.2,X2,0,,
ISSCC,2025,S2024-25,13.3,X2,0,,
ISSCC,2025,S2024-25,13.4,X2,0,,
ISSCC,2025,S2024-25,13.5,X2,0,,
ISSCC,2025,S2024-25,13.6,X2,0,,
ISSCC,2025,S2024-25,14.1,X1,0,,
ISSCC,2025,S2024-25,14.2,X1,0,,
ISSCC,2025,S2024-25,14.3,X1,0,,
ISSCC,2025,S2024-25,14.4,X1,0,,
ISSCC,2025,S2024-25,14.5,X1,0,,
ISSCC,2025,S2024-25,14.6,X1,0,,
ISSCC,2025,S2024-25,14.7,X1,0,,
ISSCC,2025,S2024-25,15.1,C7,0,,
ISSCC,2025,S2024-25,15.2,C7,0,,
ISSCC,2025,S2024-25,15.3,C7,0,,
ISSCC,2025,S2024-25,15.4,C7,0,,
ISSCC,2025,S2024-25,15.5,C7,0,,
ISSCC,2025,S2024-25,15.6,C7,0,,
ISSCC,2025,S2024-25,15.7,C7,1,UNIST;Sogang Univ,university
ISSCC,2025,S2024-25,16.1,SP,0,,
ISSCC,2025,S2024-25,16.2,SP,1,,
ISSCC,2025,S2024-25,16.3,SP,1,Samsung,company
ISSCC,2025,S2024-25,16.4,SP,0,,
ISSCC,2025,S2024-25,17.1,C6,0,,
ISSCC,2025,S2024-25,17.2,C6,0,,
ISSCC,2025,S2024-25,17.3,C6,0,,
ISSCC,2025,S2024-25,17.4,C6,1,Samsung,company
ISSCC,2025,S2024-25,17.5,C6,0,,
ISSCC,2025,S2024-25,17.6,C6,0,,
ISSCC,2025,S2024-25,18.1,C2,0,,
ISSCC,2025,S2024-25,18.2,C2,0,,
ISSCC,2025,S2024-25,18.3,C2,0,,
ISSCC,2025,S2024-25,18.4,C2,0,,
ISSCC,2025,S2024-25,18.5,C2,0,,
ISSCC,2025,S2024-25,18.6,C2,0,,
ISSCC,2025,S2024-25,18.7,C2,0,,
ISSCC,2025,S2024-25,18.8,C2,0,,
ISSCC,2025,S2024-25,19.1,C3,0,,
ISSCC,2025,S2024-25,19.2,C3,0,,
ISSCC,2025,S2024-25,19.3,C3,0,,
ISSCC,2025,S2024-25,19.4,C3,0,,
ISSCC,2025,S2024-25,19.5,C3,0,,
ISSCC,2025,S2024-25,19.6,C3,1,,
ISSCC,2025,S2024-25,19.7,C3,0,,
ISSCC,2025,S2024-25,19.8,C3,0,,
ISSCC,2025,S2024-25,19.9,C3,0,,
ISSCC,2025,S2024-25,19.10,C3,0,,
ISSCC,2025,S2024-25,19.11,C3,1,KAIST,university
ISSCC,2025,S2024-25,20.1,D8,0,,
ISSCC,2025,S2024-25,20.2,D8,0,,
ISSCC,2025,S2024-25,20.3,D8,0,,
ISSCC,2025,S2024-25,20.4,D8,0,,
ISSCC,2025,S2024-25,20.5,D8,0,,
ISSCC,2025,S2024-25,20.6,D8,0,,
ISSCC,2025,S2024-25,20.7,D8,0,,
ISSCC,2025,S2024-25,20.8,D8,0,,
ISSCC,2025,S2024-25,20.9,D8,0,,
ISSCC,2025,S2024-25,20.10,D8,0,,
ISSCC,2025,S2024-25,20.11,D8,0,,
ISSCC,2025,S2024-25,20.12,D8,0,,
ISSCC,2025,S2024-25,21.1,C5,0,,
ISSCC,2025,S2024-25,21.2,C5,1,Samsung,company
ISSCC,2025,S2024-25,21.3,C5,0,,
ISSCC,2025,S2024-25,21.4,C5,1,Korea Univ,university
ISSCC,2025,S2024-25,21.5,C5,0,,
ISSCC,2025,S2024-25,21.6,C5,1,Samsung;Sogang Univ,company;university
ISSCC,2025,S2024-25,21.7,C5,0,,
ISSCC,2025,S2024-25,21.8,C5,0,,
ISSCC,2025,S2024-25,21.9,C5,1,SK hynix,company
ISSCC,2025,S2024-25,22.1,D2,1,Seoul Nat'l Univ,university
ISSCC,2025,S2024-25,22.2,D2,1,Seoul Nat'l Univ,university
ISSCC,2025,S2024-25,22.3,D2,1,SK hynix;Seoul Nat'l Univ,company;university
ISSCC,2025,S2024-25,22.4,D2,1,Samsung;Hanyang Univ,company;university
ISSCC,2025,S2024-25,22.5,D2,1,Korea Univ,university
ISSCC,2025,S2024-25,11.1,C3,0,,
ISSCC,2025,S2024-25,11.4,C3,0,,
ISSCC,2025,S2024-25,15.3,C7,0,,
ISSCC,2025,S2024-25,16.1,SP,0,,
ISSCC,2025,S2024-25,16.2,SP,0,,
ISSCC,2025,S2024-25,20.4,D8,0,,
ISSCC,2025,S2024-25,20.7,D8,0,,
ISSCC,2025,S2024-25,20.10,D8,0,,
ISSCC,2025,S2024-25,20.11,D8,0,,
ISSCC,2025,S2024-25,20.12,D8,0,,
ISSCC,2025,S2024-25,21.5,C5,0,,
ISSCC,2025,S2024-25,23.2,C1,0,,
ISSCC,2025,S2024-25,23.3,C1,0,,
ISSCC,2025,S2024-25,23.7,C1,0,,
ISSCC,2025,S2024-25,23.9,C1,0,,
ISSCC,2025,S2024-25,25.2,C3,0,,
ISSCC,2025,S2024-25,27.1,D8,0,,
ISSCC,2025,S2024-25,27.5,D8,0,,
ISSCC,2025,S2024-25,29.4,D2,0,,
ISSCC,2025,S2024-25,36.3,C4,0,,
ISSCC,2025,S2024-25,37.2,C1,0,,
ISSCC,2025,S2024-25,0.6,,0,,
ISSCC,2025,S2024-25,37.4,C1,0,,
ISSCC,2025,S2024-25,37.7,C1,1,Seoul Nat'l Univ,university
ISSCC,2025,S2024-25,23.1,C1,0,,
ISSCC,2025,S2024-25,23.2,C1,0,,
ISSCC,2025,S2024-25,23.3,C1,1,KAIST,university
ISSCC,2025,S2024-25,23.4,C1,0,,
ISSCC,2025,S2024-25,23.5,C1,0,,
ISSCC,2025,S2024-25,23.6,C1,1,Chung-Ang,university
ISSCC,2025,S2024-25,23.7,C1,1,KAIST,university
ISSCC,2025,S2024-25,23.8,C1,0,,
ISSCC,2025,S2024-25,23.9,C1,1,KAIST,university
ISSCC,2025,S2024-25,23.10,C1,1,KAIST,university
ISSCC,2025,S2024-25,24.1,C2,0,,
ISSCC,2025,S2024-25,24.2,C2,0,,
ISSCC,2025,S2024-25,24.3,C2,0,,
ISSCC,2025,S2024-25,24.4,C2,0,,
ISSCC,2025,S2024-25,24.5,C2,0,,
ISSCC,2025,S2024-25,55.3,,0,,
ISSCC,2025,S2024-25,24.6,C2,0,,
ISSCC,2025,S2024-25,24.7,C2,0,,
ISSCC,2025,S2024-25,24.8,C2,0,,
ISSCC,2025,S2024-25,25.1,C3,0,,
ISSCC,2025,S2024-25,25.2,C3,0,,
ISSCC,2025,S2024-25,25.3,C3,0,,
ISSCC,2025,S2024-25,25.4,C3,0,,
ISSCC,2025,S2024-25,25.5,C3,0,,
ISSCC,2025,S2024-25,26.1,C3,0,,
ISSCC,2025,S2024-25,26.2,C3,0,,
ISSCC,2025,S2024-25,26.3,C3,0,,
ISSCC,2025,S2024-25,26.4,C3,0,,
ISSCC,2025,S2024-25,26.5,C3,0,,
ISSCC,2025,S2024-25,27.1,D8,0,,
ISSCC,2025,S2024-25,27.2,D8,0,,
ISSCC,2025,S2024-25,27.3,D8,0,,
ISSCC,2025,S2024-25,27.4,D8,0,,
ISSCC,2025,S2024-25,27.5,D8,0,,
ISSCC,2025,S2024-25,28.1,D8,1,,
ISSCC,2025,S2024-25,28.2,D8,1,,
ISSCC,2025,S2024-25,28.3,D8,0,,
ISSCC,2025,S2024-25,28.4,D8,0,,
ISSCC,2025,S2024-25,29.1,D2,0,,
ISSCC,2025,S2024-25,29.2,D2,0,,
ISSCC,2025,S2024-25,29.3,D2,0,,
ISSCC,2025,S2024-25,29.4,D2,0,,
ISSCC,2025,S2024-25,29.5,D2,1,Samsung,company
ISSCC,2025,S2024-25,30.1,D2,1,Samsung,company
ISSCC,2025,S2024-25,30.2,D2,0,,
ISSCC,2025,S2024-25,30.3,D2,1,Samsung,company
ISSCC,2025,S2024-25,30.4,D2,1,Samsung,company
ISSCC,2025,S2024-25,30.5,D2,1,SK hynix,company
ISSCC,2025,S2024-25,30.6,D2,1,SK hynix;Sogang Univ,company;university
ISSCC,2025,S2024-25,31.1,C5,0,,
ISSCC,2025,S2024-25,31.2,C5,1,KAIST,university
ISSCC,2025,S2024-25,31.3,C5,0,,
ISSCC,2025,S2024-25,31.4,C5,0,,
ISSCC,2025,S2024-25,32.1,C5,0,,
ISSCC,2025,S2024-25,32.2,C5,0,,
ISSCC,2025,S2024-25,32.3,C5,0,,
ISSCC,2025,S2024-25,32.4,C5,0,,
ISSCC,2025,S2024-25,32.5,C5,0,,
ISSCC,2025,S2024-25,32.6,C5,0,,
ISSCC,2025,S2024-25,33.1,C3,0,,
ISSCC,2025,S2024-25,33.2,C3,0,,
ISSCC,2025,S2024-25,33.3,C3,0,,
ISSCC,2025,S2024-25,33.4,C3,0,,
ISSCC,2025,S2024-25,33.5,C3,0,,
ISSCC,2025,S2024-25,34.1,C2,1,Seoul Nat'l Univ,university
ISSCC,2025,S2024-25,34.2,C2,0,,
ISSCC,2025,S2024-25,34.3,C2,0,,
ISSCC,2025,S2024-25,34.4,C2,0,,
ISSCC,2025,S2024-25,34.5,C2,0,,
ISSCC,2025,S2024-25,34.6,C2,0,,
ISSCC,2025,S2024-25,35.1,C7,0,,
ISSCC,2025,S2024-25,35.2,C7,0,,
ISSCC,2025,S2024-25,35.3,C7,0,,
ISSCC,2025,S2024-25,35.4,C7,0,,
ISSCC,2025,S2024-25,35.5,C7,1,KAIST,university
ISSCC,2025,S2024-25,35.6,C7,1,Samsung,company
ISSCC,2025,S2024-25,35.7,C7,1,POSTECH,university
ISSCC,2025,S2024-25,35.8,C7,0,,
ISSCC,2025,S2024-25,36.1,C4,0,,
ISSCC,2025,S2024-25,36.2,C4,0,,
ISSCC,2025,S2024-25,36.3,C4,0,,
ISSCC,2025,S2024-25,36.4,C4,0,,
ISSCC,2025,S2024-25,36.5,C4,0,,
ISSCC,2025,S2024-25,36.6,C4,0,,
ISSCC,2025,S2024-25,36.7,C4,0,,
ISSCC,2025,S2024-25,36.8,C4,0,,
ISSCC,2025,S2024-25,36.9,C4,0,,
ISSCC,2025,S2024-25,37.1,C1,0,,
ISSCC,2025,S2024-25,37.2,C1,0,,
ISSCC,2025,S2024-25,0.6,,0,,
ISSCC,2025,S2024-25,37.3,C1,1,Samsung;Seoul Nat'l Univ,company;university
ISSCC,2025,S2024-25,37.4,C1,0,,
ISSCC,2025,S2024-25,37.5,C1,0,,
ISSCC,2025,S2024-25,37.6,C1,0,,
ISSCC,2025,S2024-25,37.7,C1,1,Seoul Nat'l Univ,university
ISSCC,2025,S2024-25,37.8,C1,1,,
ISSCC,2026,S2025-26,1.1,D6,0,,
ISSCC,2026,S2025-26,1.2,D6,0,,
ISSCC,2026,S2025-26,1.3,D6,0,,
ISSCC,2026,S2025-26,1.4,D6,0,,
ISSCC,2026,S2025-26,2.1,C1,0,,
ISSCC,2026,S2025-26,2.2,C1,1,,
ISSCC,2026,S2025-26,2.3,C1,1,Yonsei Univ;UNIST,university
ISSCC,2026,S2025-26,2.4,C1,1,POSTECH,university
ISSCC,2026,S2025-26,2.5,C1,1,POSTECH,university
ISSCC,2026,S2025-26,2.6,C1,0,,
ISSCC,2026,S2025-26,2.7,C1,0,,
ISSCC,2026,S2025-26,2.8,C1,0,,
ISSCC,2026,S2025-26,2.9,C1,0,,
ISSCC,2026,S2025-26,2.10,C1,1,Korea Univ,university
ISSCC,2026,S2025-26,3.1,C7,0,,
ISSCC,2026,S2025-26,3.2,C7,0,,
ISSCC,2026,S2025-26,3.3,C7,0,,
ISSCC,2026,S2025-26,3.4,C7,0,,
ISSCC,2026,S2025-26,3.5,C7,0,,
ISSCC,2026,S2025-26,61.1,,0,,
ISSCC,2026,S2025-26,4.1,C2,0,,
ISSCC,2026,S2025-26,4.2,C2,0,,
ISSCC,2026,S2025-26,4.3,C2,0,,
ISSCC,2026,S2025-26,4.4,C2,0,,
ISSCC,2026,S2025-26,4.5,C2,0,,
ISSCC,2026,S2025-26,4.6,C2,0,,
ISSCC,2026,S2025-26,5.1,C3,0,,
ISSCC,2026,S2025-26,5.2,C3,0,,
ISSCC,2026,S2025-26,5.3,C3,0,,
ISSCC,2026,S2025-26,5.4,C3,0,,
ISSCC,2026,S2025-26,6.1,C3,0,,
ISSCC,2026,S2025-26,6.2,C3,0,,
ISSCC,2026,S2025-26,6.3,C3,0,,
ISSCC,2026,S2025-26,6.4,C3,0,,
ISSCC,2026,S2025-26,6.5,C3,0,,
ISSCC,2026,S2025-26,7.1,D7,0,,
ISSCC,2026,S2025-26,7.2,D7,1,,
ISSCC,2026,S2025-26,7.3,D7,1,Sungkyunkwan(SKKU);Sogang Univ,university
ISSCC,2026,S2025-26,7.4,D7,1,Sungkyunkwan(SKKU);Sogang Univ,university
ISSCC,2026,S2025-26,7.5,D7,0,,
ISSCC,2026,S2025-26,7.6,D7,0,,
ISSCC,2026,S2025-26,7.7,D7,1,Sungkyunkwan(SKKU);UNIST;Sogang Univ,university
ISSCC,2026,S2025-26,7.8,D7,0,,
ISSCC,2026,S2025-26,7.9,D7,1,Samsung,company
ISSCC,2026,S2025-26,7.10,D7,0,,
ISSCC,2026,S2025-26,8.1,C4,0,,
ISSCC,2026,S2025-26,8.2,C4,0,,
ISSCC,2026,S2025-26,8.3,C4,0,,
ISSCC,2026,S2025-26,8.4,C4,0,,
ISSCC,2026,S2025-26,8.5,C4,0,,
ISSCC,2026,S2025-26,8.6,C4,0,,
ISSCC,2026,S2025-26,8.7,C4,0,,
ISSCC,2026,S2025-26,8.8,C4,1,Seoul Nat'l Univ,university
ISSCC,2026,S2025-26,8.9,C4,0,,
ISSCC,2026,S2025-26,8.10,C4,0,,
ISSCC,2026,S2025-26,8.11,C4,0,,
ISSCC,2026,S2025-26,9.1,C3,0,,
ISSCC,2026,S2025-26,9.2,C3,0,,
ISSCC,2026,S2025-26,9.3,C3,0,,
ISSCC,2026,S2025-26,9.4,C3,0,,
ISSCC,2026,S2025-26,2.2,C1,0,,
ISSCC,2026,S2025-26,2.3,C1,0,,
ISSCC,2026,S2025-26,3.1,C7,0,,
ISSCC,2026,S2025-26,3.2,C7,0,,
ISSCC,2026,S2025-26,3.3,C7,0,,
ISSCC,2026,S2025-26,3.4,C7,0,,
ISSCC,2026,S2025-26,3.5,C7,0,,
ISSCC,2026,S2025-26,61.1,,0,,
ISSCC,2026,S2025-26,5.3,C3,0,,
ISSCC,2026,S2025-26,7.1,D7,0,,
ISSCC,2026,S2025-26,7.4,D7,0,,
ISSCC,2026,S2025-26,10.1,C1,0,,
ISSCC,2026,S2025-26,10.6,C1,0,,
ISSCC,2026,S2025-26,13.1,C1,0,,
ISSCC,2026,S2025-26,13.2,C1,0,,
ISSCC,2026,S2025-26,14.1,D3,0,,
ISSCC,2026,S2025-26,14.4,D3,0,,
ISSCC,2026,S2025-26,16.5,C5,0,,
ISSCC,2026,S2025-26,16.7,C5,0,,
ISSCC,2026,S2025-26,16.10,C5,0,,
ISSCC,2026,S2025-26,17.2,C1,0,,
ISSCC,2026,S2025-26,17.3,C1,0,,
ISSCC,2026,S2025-26,18.3,C1,0,,
ISSCC,2026,S2025-26,18.4,C1,0,,
